campaign,zone,production_label,specie,production,yield_value,yield_unit
2022,22,Colza d'hiver,brassica_napus_napus,winter_rape,"41,1",quintal_per_hectare
2023,22,Colza d'hiver,brassica_napus_napus,winter_rape,"31,7",quintal_per_hectare
2024,22,Colza d'hiver,brassica_napus_napus,winter_rape,"30,2",quintal_per_hectare
2025,22,Colza d'hiver,brassica_napus_napus,winter_rape,"38,8",quintal_per_hectare
2021,23,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2022,23,Colza d'hiver,brassica_napus_napus,winter_rape,"36,0",quintal_per_hectare
2023,23,Colza d'hiver,brassica_napus_napus,winter_rape,"35,0",quintal_per_hectare
2024,23,Colza d'hiver,brassica_napus_napus,winter_rape,"31,0",quintal_per_hectare
2025,23,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2021,24,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2022,24,Colza d'hiver,brassica_napus_napus,winter_rape,"27,0",quintal_per_hectare
2023,24,Colza d'hiver,brassica_napus_napus,winter_rape,"31,0",quintal_per_hectare
2024,24,Colza d'hiver,brassica_napus_napus,winter_rape,"27,0",quintal_per_hectare
2025,24,Colza d'hiver,brassica_napus_napus,winter_rape,"29,0",quintal_per_hectare
2021,25,Colza d'hiver,brassica_napus_napus,winter_rape,"32,0",quintal_per_hectare
2022,25,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2023,25,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2024,25,Colza d'hiver,brassica_napus_napus,winter_rape,"31,0",quintal_per_hectare
2025,25,Colza d'hiver,brassica_napus_napus,winter_rape,"38,0",quintal_per_hectare
2021,26,Colza d'hiver,brassica_napus_napus,winter_rape,"29,0",quintal_per_hectare
2022,26,Colza d'hiver,brassica_napus_napus,winter_rape,"24,0",quintal_per_hectare
2023,26,Colza d'hiver,brassica_napus_napus,winter_rape,"27,0",quintal_per_hectare
2024,26,Colza d'hiver,brassica_napus_napus,winter_rape,"23,0",quintal_per_hectare
2025,26,Colza d'hiver,brassica_napus_napus,winter_rape,"27,0",quintal_per_hectare
2021,27,Colza d'hiver,brassica_napus_napus,winter_rape,"37,0",quintal_per_hectare
2022,27,Colza d'hiver,brassica_napus_napus,winter_rape,"42,0",quintal_per_hectare
2023,27,Colza d'hiver,brassica_napus_napus,winter_rape,"35,0",quintal_per_hectare
2024,27,Colza d'hiver,brassica_napus_napus,winter_rape,"33,0",quintal_per_hectare
2025,27,Colza d'hiver,brassica_napus_napus,winter_rape,"39,0",quintal_per_hectare
2021,28,Colza d'hiver,brassica_napus_napus,winter_rape,"37,0",quintal_per_hectare
2022,28,Colza d'hiver,brassica_napus_napus,winter_rape,"40,0",quintal_per_hectare
2023,28,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2024,28,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2025,28,Colza d'hiver,brassica_napus_napus,winter_rape,"38,0",quintal_per_hectare
2021,29,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2022,29,Colza d'hiver,brassica_napus_napus,winter_rape,"38,4",quintal_per_hectare
2023,29,Colza d'hiver,brassica_napus_napus,winter_rape,"29,2",quintal_per_hectare
2024,29,Colza d'hiver,brassica_napus_napus,winter_rape,"30,4",quintal_per_hectare
2025,29,Colza d'hiver,brassica_napus_napus,winter_rape,"40,3",quintal_per_hectare
2021,30,Colza d'hiver,brassica_napus_napus,winter_rape,"28,0",quintal_per_hectare
2022,30,Colza d'hiver,brassica_napus_napus,winter_rape,"25,0",quintal_per_hectare
2023,30,Colza d'hiver,brassica_napus_napus,winter_rape,"25,0",quintal_per_hectare
2024,30,Colza d'hiver,brassica_napus_napus,winter_rape,"27,0",quintal_per_hectare
2025,30,Colza d'hiver,brassica_napus_napus,winter_rape,"20,0",quintal_per_hectare
2021,31,Colza d'hiver,brassica_napus_napus,winter_rape,"25,2",quintal_per_hectare
2022,31,Colza d'hiver,brassica_napus_napus,winter_rape,"29,0",quintal_per_hectare
2023,31,Colza d'hiver,brassica_napus_napus,winter_rape,"28,0",quintal_per_hectare
2024,31,Colza d'hiver,brassica_napus_napus,winter_rape,"27,0",quintal_per_hectare
2025,31,Colza d'hiver,brassica_napus_napus,winter_rape,"29,0",quintal_per_hectare
2021,32,Colza d'hiver,brassica_napus_napus,winter_rape,"23,0",quintal_per_hectare
2022,32,Colza d'hiver,brassica_napus_napus,winter_rape,"25,0",quintal_per_hectare
2023,32,Colza d'hiver,brassica_napus_napus,winter_rape,"32,0",quintal_per_hectare
2024,32,Colza d'hiver,brassica_napus_napus,winter_rape,"29,0",quintal_per_hectare
2025,32,Colza d'hiver,brassica_napus_napus,winter_rape,"32,0",quintal_per_hectare
2021,33,Colza d'hiver,brassica_napus_napus,winter_rape,"25,0",quintal_per_hectare
2022,33,Colza d'hiver,brassica_napus_napus,winter_rape,"26,0",quintal_per_hectare
2023,33,Colza d'hiver,brassica_napus_napus,winter_rape,"25,0",quintal_per_hectare
2024,33,Colza d'hiver,brassica_napus_napus,winter_rape,"22,0",quintal_per_hectare
2025,33,Colza d'hiver,brassica_napus_napus,winter_rape,"24,0",quintal_per_hectare
2021,34,Colza d'hiver,brassica_napus_napus,winter_rape,"20,0",quintal_per_hectare
2022,34,Colza d'hiver,brassica_napus_napus,winter_rape,"20,0",quintal_per_hectare
2023,34,Colza d'hiver,brassica_napus_napus,winter_rape,"19,0",quintal_per_hectare
2024,34,Colza d'hiver,brassica_napus_napus,winter_rape,"24,0",quintal_per_hectare
2025,34,Colza d'hiver,brassica_napus_napus,winter_rape,"20,0",quintal_per_hectare
2021,35,Colza d'hiver,brassica_napus_napus,winter_rape,"36,4",quintal_per_hectare
2022,35,Colza d'hiver,brassica_napus_napus,winter_rape,"39,6",quintal_per_hectare
2023,35,Colza d'hiver,brassica_napus_napus,winter_rape,"32,5",quintal_per_hectare
2024,35,Colza d'hiver,brassica_napus_napus,winter_rape,"28,4",quintal_per_hectare
2025,35,Colza d'hiver,brassica_napus_napus,winter_rape,"36,7",quintal_per_hectare
2021,36,Colza d'hiver,brassica_napus_napus,winter_rape,"33,0",quintal_per_hectare
2022,36,Colza d'hiver,brassica_napus_napus,winter_rape,"33,0",quintal_per_hectare
2023,36,Colza d'hiver,brassica_napus_napus,winter_rape,"28,0",quintal_per_hectare
2024,36,Colza d'hiver,brassica_napus_napus,winter_rape,"25,0",quintal_per_hectare
2025,36,Colza d'hiver,brassica_napus_napus,winter_rape,"30,0",quintal_per_hectare
2021,37,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2022,37,Colza d'hiver,brassica_napus_napus,winter_rape,"31,0",quintal_per_hectare
2023,37,Colza d'hiver,brassica_napus_napus,winter_rape,"30,0",quintal_per_hectare
2024,37,Colza d'hiver,brassica_napus_napus,winter_rape,"26,0",quintal_per_hectare
2025,37,Colza d'hiver,brassica_napus_napus,winter_rape,"33,0",quintal_per_hectare
2021,38,Colza d'hiver,brassica_napus_napus,winter_rape,"35,5",quintal_per_hectare
2022,38,Colza d'hiver,brassica_napus_napus,winter_rape,"34,5",quintal_per_hectare
2023,38,Colza d'hiver,brassica_napus_napus,winter_rape,"34,5",quintal_per_hectare
2024,38,Colza d'hiver,brassica_napus_napus,winter_rape,"33,0",quintal_per_hectare
2025,38,Colza d'hiver,brassica_napus_napus,winter_rape,"38,0",quintal_per_hectare
2021,39,Colza d'hiver,brassica_napus_napus,winter_rape,"32,0",quintal_per_hectare
2022,39,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2023,39,Colza d'hiver,brassica_napus_napus,winter_rape,"33,0",quintal_per_hectare
2024,39,Colza d'hiver,brassica_napus_napus,winter_rape,"32,0",quintal_per_hectare
2025,39,Colza d'hiver,brassica_napus_napus,winter_rape,"39,0",quintal_per_hectare
2021,40,Colza d'hiver,brassica_napus_napus,winter_rape,"25,0",quintal_per_hectare
2022,40,Colza d'hiver,brassica_napus_napus,winter_rape,"27,0",quintal_per_hectare
2023,40,Colza d'hiver,brassica_napus_napus,winter_rape,"25,0",quintal_per_hectare
2024,40,Colza d'hiver,brassica_napus_napus,winter_rape,"22,0",quintal_per_hectare
2025,40,Colza d'hiver,brassica_napus_napus,winter_rape,"24,0",quintal_per_hectare
2021,41,Colza d'hiver,brassica_napus_napus,winter_rape,"35,0",quintal_per_hectare
2022,41,Colza d'hiver,brassica_napus_napus,winter_rape,"36,5",quintal_per_hectare
2023,41,Colza d'hiver,brassica_napus_napus,winter_rape,"33,0",quintal_per_hectare
2024,41,Colza d'hiver,brassica_napus_napus,winter_rape,"29,0",quintal_per_hectare
2025,41,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2021,42,Colza d'hiver,brassica_napus_napus,winter_rape,"30,0",quintal_per_hectare
2022,42,Colza d'hiver,brassica_napus_napus,winter_rape,"22,0",quintal_per_hectare
2023,42,Colza d'hiver,brassica_napus_napus,winter_rape,"28,5",quintal_per_hectare
2024,42,Colza d'hiver,brassica_napus_napus,winter_rape,"33,0",quintal_per_hectare
2025,42,Colza d'hiver,brassica_napus_napus,winter_rape,"32,0",quintal_per_hectare
2021,43,Colza d'hiver,brassica_napus_napus,winter_rape,"18,0",quintal_per_hectare
2022,43,Colza d'hiver,brassica_napus_napus,winter_rape,"16,0",quintal_per_hectare
2023,43,Colza d'hiver,brassica_napus_napus,winter_rape,"26,0",quintal_per_hectare
2024,43,Colza d'hiver,brassica_napus_napus,winter_rape,"28,0",quintal_per_hectare
2025,43,Colza d'hiver,brassica_napus_napus,winter_rape,"31,0",quintal_per_hectare
2021,44,Colza d'hiver,brassica_napus_napus,winter_rape,"35,0",quintal_per_hectare
2022,44,Colza d'hiver,brassica_napus_napus,winter_rape,"36,1",quintal_per_hectare
2023,44,Colza d'hiver,brassica_napus_napus,winter_rape,"28,0",quintal_per_hectare
2024,44,Colza d'hiver,brassica_napus_napus,winter_rape,"23,0",quintal_per_hectare
2025,44,Colza d'hiver,brassica_napus_napus,winter_rape,"35,0",quintal_per_hectare
2021,45,Colza d'hiver,brassica_napus_napus,winter_rape,"32,0",quintal_per_hectare
2022,45,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2023,45,Colza d'hiver,brassica_napus_napus,winter_rape,"32,0",quintal_per_hectare
2024,45,Colza d'hiver,brassica_napus_napus,winter_rape,"32,5",quintal_per_hectare
2025,45,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2021,46,Colza d'hiver,brassica_napus_napus,winter_rape,"22,0",quintal_per_hectare
2022,46,Colza d'hiver,brassica_napus_napus,winter_rape,"22,0",quintal_per_hectare
2023,46,Colza d'hiver,brassica_napus_napus,winter_rape,"23,0",quintal_per_hectare
2024,46,Colza d'hiver,brassica_napus_napus,winter_rape,"23,0",quintal_per_hectare
2025,46,Colza d'hiver,brassica_napus_napus,winter_rape,"28,0",quintal_per_hectare
2021,47,Colza d'hiver,brassica_napus_napus,winter_rape,"24,0",quintal_per_hectare
2022,47,Colza d'hiver,brassica_napus_napus,winter_rape,"27,0",quintal_per_hectare
2023,47,Colza d'hiver,brassica_napus_napus,winter_rape,"24,0",quintal_per_hectare
2024,47,Colza d'hiver,brassica_napus_napus,winter_rape,"23,0",quintal_per_hectare
2025,47,Colza d'hiver,brassica_napus_napus,winter_rape,"26,0",quintal_per_hectare
2021,48,Colza d'hiver,brassica_napus_napus,winter_rape,"20,0",quintal_per_hectare
2022,48,Colza d'hiver,brassica_napus_napus,winter_rape,"12,0",quintal_per_hectare
2023,48,Colza d'hiver,brassica_napus_napus,winter_rape,"24,0",quintal_per_hectare
2024,48,Colza d'hiver,brassica_napus_napus,winter_rape,"18,0",quintal_per_hectare
2025,48,Colza d'hiver,brassica_napus_napus,winter_rape,"14,0",quintal_per_hectare
2021,49,Colza d'hiver,brassica_napus_napus,winter_rape,"36,0",quintal_per_hectare
2022,49,Colza d'hiver,brassica_napus_napus,winter_rape,"31,1",quintal_per_hectare
2023,49,Colza d'hiver,brassica_napus_napus,winter_rape,"29,0",quintal_per_hectare
2024,49,Colza d'hiver,brassica_napus_napus,winter_rape,"22,0",quintal_per_hectare
2025,49,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2021,50,Colza d'hiver,brassica_napus_napus,winter_rape,"36,0",quintal_per_hectare
2022,50,Colza d'hiver,brassica_napus_napus,winter_rape,"42,0",quintal_per_hectare
2023,50,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2024,50,Colza d'hiver,brassica_napus_napus,winter_rape,"32,0",quintal_per_hectare
2025,50,Colza d'hiver,brassica_napus_napus,winter_rape,"41,0",quintal_per_hectare
2021,51,Colza d'hiver,brassica_napus_napus,winter_rape,"29,5",quintal_per_hectare
2022,51,Colza d'hiver,brassica_napus_napus,winter_rape,"42,0",quintal_per_hectare
2023,51,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2024,51,Colza d'hiver,brassica_napus_napus,winter_rape,"32,0",quintal_per_hectare
2025,51,Colza d'hiver,brassica_napus_napus,winter_rape,"40,5",quintal_per_hectare
2021,52,Colza d'hiver,brassica_napus_napus,winter_rape,"26,0",quintal_per_hectare
2022,52,Colza d'hiver,brassica_napus_napus,winter_rape,"36,0",quintal_per_hectare
2023,52,Colza d'hiver,brassica_napus_napus,winter_rape,"29,0",quintal_per_hectare
2024,52,Colza d'hiver,brassica_napus_napus,winter_rape,"32,0",quintal_per_hectare
2025,52,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2021,53,Colza d'hiver,brassica_napus_napus,winter_rape,"36,0",quintal_per_hectare
2022,53,Colza d'hiver,brassica_napus_napus,winter_rape,"37,1",quintal_per_hectare
2023,53,Colza d'hiver,brassica_napus_napus,winter_rape,"31,0",quintal_per_hectare
2024,53,Colza d'hiver,brassica_napus_napus,winter_rape,"25,0",quintal_per_hectare
2025,53,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2021,54,Colza d'hiver,brassica_napus_napus,winter_rape,"26,5",quintal_per_hectare
2022,54,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2023,54,Colza d'hiver,brassica_napus_napus,winter_rape,"28,0",quintal_per_hectare
2024,54,Colza d'hiver,brassica_napus_napus,winter_rape,"30,0",quintal_per_hectare
2025,54,Colza d'hiver,brassica_napus_napus,winter_rape,"35,0",quintal_per_hectare
2021,55,Colza d'hiver,brassica_napus_napus,winter_rape,"24,0",quintal_per_hectare
2022,55,Colza d'hiver,brassica_napus_napus,winter_rape,"35,0",quintal_per_hectare
2023,55,Colza d'hiver,brassica_napus_napus,winter_rape,"27,0",quintal_per_hectare
2024,55,Colza d'hiver,brassica_napus_napus,winter_rape,"31,0",quintal_per_hectare
2025,55,Colza d'hiver,brassica_napus_napus,winter_rape,"35,0",quintal_per_hectare
2021,56,Colza d'hiver,brassica_napus_napus,winter_rape,"35,8",quintal_per_hectare
2022,56,Colza d'hiver,brassica_napus_napus,winter_rape,"39,0",quintal_per_hectare
2023,56,Colza d'hiver,brassica_napus_napus,winter_rape,"31,3",quintal_per_hectare
2024,56,Colza d'hiver,brassica_napus_napus,winter_rape,"29,5",quintal_per_hectare
2025,56,Colza d'hiver,brassica_napus_napus,winter_rape,"37,9",quintal_per_hectare
2021,57,Colza d'hiver,brassica_napus_napus,winter_rape,"26,0",quintal_per_hectare
2022,57,Colza d'hiver,brassica_napus_napus,winter_rape,"35,5",quintal_per_hectare
2023,57,Colza d'hiver,brassica_napus_napus,winter_rape,"28,0",quintal_per_hectare
2024,57,Colza d'hiver,brassica_napus_napus,winter_rape,"29,1",quintal_per_hectare
2025,57,Colza d'hiver,brassica_napus_napus,winter_rape,"35,5",quintal_per_hectare
2021,58,Colza d'hiver,brassica_napus_napus,winter_rape,"31,0",quintal_per_hectare
2022,58,Colza d'hiver,brassica_napus_napus,winter_rape,"31,0",quintal_per_hectare
2023,58,Colza d'hiver,brassica_napus_napus,winter_rape,"28,0",quintal_per_hectare
2024,58,Colza d'hiver,brassica_napus_napus,winter_rape,"24,0",quintal_per_hectare
2025,58,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2021,59,Colza d'hiver,brassica_napus_napus,winter_rape,"35,0",quintal_per_hectare
2022,59,Colza d'hiver,brassica_napus_napus,winter_rape,"48,0",quintal_per_hectare
2023,59,Colza d'hiver,brassica_napus_napus,winter_rape,"39,0",quintal_per_hectare
2024,59,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2025,59,Colza d'hiver,brassica_napus_napus,winter_rape,"47,0",quintal_per_hectare
2021,60,Colza d'hiver,brassica_napus_napus,winter_rape,"35,0",quintal_per_hectare
2022,60,Colza d'hiver,brassica_napus_napus,winter_rape,"43,0",quintal_per_hectare
2023,60,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2024,60,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2025,60,Colza d'hiver,brassica_napus_napus,winter_rape,"44,0",quintal_per_hectare
2021,61,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2022,61,Colza d'hiver,brassica_napus_napus,winter_rape,"38,0",quintal_per_hectare
2023,61,Colza d'hiver,brassica_napus_napus,winter_rape,"33,0",quintal_per_hectare
2024,61,Colza d'hiver,brassica_napus_napus,winter_rape,"28,0",quintal_per_hectare
2025,61,Colza d'hiver,brassica_napus_napus,winter_rape,"39,0",quintal_per_hectare
2021,62,Colza d'hiver,brassica_napus_napus,winter_rape,"33,0",quintal_per_hectare
2022,62,Colza d'hiver,brassica_napus_napus,winter_rape,"47,0",quintal_per_hectare
2023,62,Colza d'hiver,brassica_napus_napus,winter_rape,"39,0",quintal_per_hectare
2024,62,Colza d'hiver,brassica_napus_napus,winter_rape,"33,0",quintal_per_hectare
2025,62,Colza d'hiver,brassica_napus_napus,winter_rape,"47,0",quintal_per_hectare
2021,63,Colza d'hiver,brassica_napus_napus,winter_rape,"29,0",quintal_per_hectare
2022,63,Colza d'hiver,brassica_napus_napus,winter_rape,"30,0",quintal_per_hectare
2023,63,Colza d'hiver,brassica_napus_napus,winter_rape,"28,0",quintal_per_hectare
2024,63,Colza d'hiver,brassica_napus_napus,winter_rape,"33,5",quintal_per_hectare
2025,63,Colza d'hiver,brassica_napus_napus,winter_rape,"32,0",quintal_per_hectare
2021,64,Colza d'hiver,brassica_napus_napus,winter_rape,"24,0",quintal_per_hectare
2022,64,Colza d'hiver,brassica_napus_napus,winter_rape,"26,0",quintal_per_hectare
2023,64,Colza d'hiver,brassica_napus_napus,winter_rape,"26,0",quintal_per_hectare
2024,64,Colza d'hiver,brassica_napus_napus,winter_rape,"24,0",quintal_per_hectare
2025,64,Colza d'hiver,brassica_napus_napus,winter_rape,"26,0",quintal_per_hectare
2021,65,Colza d'hiver,brassica_napus_napus,winter_rape,"35,0",quintal_per_hectare
2022,65,Colza d'hiver,brassica_napus_napus,winter_rape,"23,0",quintal_per_hectare
2023,65,Colza d'hiver,brassica_napus_napus,winter_rape,"30,0",quintal_per_hectare
2024,65,Colza d'hiver,brassica_napus_napus,winter_rape,"33,0",quintal_per_hectare
2025,65,Colza d'hiver,brassica_napus_napus,winter_rape,"35,0",quintal_per_hectare
2021,66,Colza d'hiver,brassica_napus_napus,winter_rape,"20,0",quintal_per_hectare
2023,66,Colza d'hiver,brassica_napus_napus,winter_rape,"15,0",quintal_per_hectare
2024,66,Colza d'hiver,brassica_napus_napus,winter_rape,"17,0",quintal_per_hectare
2021,67,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2022,67,Colza d'hiver,brassica_napus_napus,winter_rape,"38,0",quintal_per_hectare
2023,67,Colza d'hiver,brassica_napus_napus,winter_rape,"37,0",quintal_per_hectare
2024,67,Colza d'hiver,brassica_napus_napus,winter_rape,"30,0",quintal_per_hectare
2025,67,Colza d'hiver,brassica_napus_napus,winter_rape,"35,0",quintal_per_hectare
2021,68,Colza d'hiver,brassica_napus_napus,winter_rape,"38,0",quintal_per_hectare
2022,68,Colza d'hiver,brassica_napus_napus,winter_rape,"40,0",quintal_per_hectare
2023,68,Colza d'hiver,brassica_napus_napus,winter_rape,"39,0",quintal_per_hectare
2024,68,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2025,68,Colza d'hiver,brassica_napus_napus,winter_rape,"38,0",quintal_per_hectare
2021,69,Colza d'hiver,brassica_napus_napus,winter_rape,"34,0",quintal_per_hectare
2022,69,Colza d'hiver,brassica_napus_napus,winter_rape,"30,0",quintal_per_hectare
2023,69,Colza d'hiver,brassica_napus_napus,winter_rape,"34,5",quintal_per_hectare
2024,69,Colza d'hiver,brassica_napus_napus,winter_rape,"31,0",quintal_per_hectare
2025,69,Colza d'hiver,brassica_napus_napus,winter_rape,"39,0",quintal_per_hectare
2021,70,Colza d'hiver,brassica_napus_napus,winter_rape,"31,0",quintal_per_hectare
