campaign,zone,production_label,specie,production,yield_value,yield_unit
2018,BRETAGNE,Maïs grain,zea_mays,grain_corn,"93,2",quintal_per_hectare
2018,NOUVELLE AQUITAINE,Maïs grain,zea_mays,grain_corn,"92,4",quintal_per_hectare
2018,OCCITANIE,Maïs grain,zea_mays,grain_corn,"92,6",quintal_per_hectare
2018,AUVERGNE-RHÔNE-ALPES,Maïs grain,zea_mays,grain_corn,93,quintal_per_hectare
2018,PACA,Maïs grain,zea_mays,grain_corn,"113,8",quintal_per_hectare
2018,CORSE,Maïs grain,zea_mays,grain_corn,120,quintal_per_hectare
2017,ILE-DE-FRANCE,Maïs grain,zea_mays,grain_corn,"110,6",quintal_per_hectare
2017,CENTRE-VAL DE LOIRE,Maïs grain,zea_mays,grain_corn,"106,3",quintal_per_hectare
2017,BOURGOGNE-FRANCHE-COMTÉ,Maïs grain,zea_mays,grain_corn,"100,4",quintal_per_hectare
2017,NORMANDIE,Maïs grain,zea_mays,grain_corn,"91,7",quintal_per_hectare
2017,HAUTS-DE-FRANCE,Maïs grain,zea_mays,grain_corn,"99,2",quintal_per_hectare
2017,GRAND EST,Maïs grain,zea_mays,grain_corn,"113,4",quintal_per_hectare
2017,PAYS DE LA LOIRE,Maïs grain,zea_mays,grain_corn,"93,7",quintal_per_hectare
