department,production_label,specie,production,2021,2022,2023,2024,yield_unit
01,Sorgho,sorghum,sorghum,"62,0","45,0","50,0","53,0",quintal_per_hectare
03,Sorgho,sorghum,sorghum,"43,0","38,0","56,0","52,0",quintal_per_hectare
07,Sorgho,sorghum,sorghum,"55,0","40,0","40,0","45,0",quintal_per_hectare
15,Sorgho,sorghum,sorghum,"45,0","20,0","40,0","36,0",quintal_per_hectare
26,Sorgho,sorghum,sorghum,"70,0","43,0","46,0","47,0",quintal_per_hectare
38,Sorgho,sorghum,sorghum,"60,0","46,0","48,0","53,0",quintal_per_hectare
42,Sorgho,sorghum,sorghum,"60,0","30,0","35,0","45,0",quintal_per_hectare
43,Sorgho,sorghum,sorghum,"45,0","32,0","35,0","30,0",quintal_per_hectare
63,Sorgho,sorghum,sorghum,"45,0","40,0","50,0","40,0",quintal_per_hectare
69,Sorgho,sorghum,sorghum,"60,0","42,0","48,0","53,0",quintal_per_hectare
73,Sorgho,sorghum,sorghum,"55,0","40,0","44,0","50,0",quintal_per_hectare
74,Sorgho,sorghum,sorghum,"55,0","38,0","40,0","46,0",quintal_per_hectare
04,Sorgho,sorghum,sorghum,"68,5","58,3","56,8","61,1",quintal_per_hectare
05,Sorgho,sorghum,sorghum,"63,0","53,6","51,3","39,4",quintal_per_hectare
06,Sorgho,sorghum,sorghum,"65,0","0,0","0,0","0,0",quintal_per_hectare
13,Sorgho,sorghum,sorghum,"48,3","41,0","39,0","51,0",quintal_per_hectare
83,Sorgho,sorghum,sorghum,"61,1","52,0","41,7","43,2",quintal_per_hectare
84,Sorgho,sorghum,sorghum,"32,5","28,0","30,1","74,3",quintal_per_hectare
77,Tournesol,helianthus_annuus,sunflower,"35,0","29,0","32,3","22,8",quintal_per_hectare
78,Tournesol,helianthus_annuus,sunflower,"34,0","26,0","30,0","16,1",quintal_per_hectare
91,Tournesol,helianthus_annuus,sunflower,"32,0","28,0","32,0","18,3",quintal_per_hectare
95,Tournesol,helianthus_annuus,sunflower,"35,0","25,0","35,3","22,8",quintal_per_hectare
18,Tournesol,helianthus_annuus,sunflower,"27,0","23,0","25,0","17,0",quintal_per_hectare
28,Tournesol,helianthus_annuus,sunflower,"31,0","26,0","34,0","19,0",quintal_per_hectare
36,Tournesol,helianthus_annuus,sunflower,"28,0","23,0","24,0","15,0",quintal_per_hectare
37,Tournesol,helianthus_annuus,sunflower,"30,0","22,0","27,0","17,0",quintal_per_hectare
41,Tournesol,helianthus_annuus,sunflower,"30,0","23,0","28,0","18,0",quintal_per_hectare
45,Tournesol,helianthus_annuus,sunflower,"29,0","26,0","27,0","20,5",quintal_per_hectare
21,Tournesol,helianthus_annuus,sunflower,"30,0","22,0","25,0","22,0",quintal_per_hectare
25,Tournesol,helianthus_annuus,sunflower,"18,0","25,0","28,0","17,0",quintal_per_hectare
39,Tournesol,helianthus_annuus,sunflower,"30,0","30,0","34,0","22,0",quintal_per_hectare
58,Tournesol,helianthus_annuus,sunflower,"27,0","21,0","23,0","18,0",quintal_per_hectare
70,Tournesol,helianthus_annuus,sunflower,"29,0","23,0","26,0","18,0",quintal_per_hectare
71,Tournesol,helianthus_annuus,sunflower,"29,0","30,0","30,0","26,0",quintal_per_hectare
89,Tournesol,helianthus_annuus,sunflower,"28,0","22,0","24,0","17,0",quintal_per_hectare
90,Tournesol,helianthus_annuus,sunflower,"0,0","0,0","26,0","0,0",quintal_per_hectare
14,Tournesol,helianthus_annuus,sunflower,"27,0","30,0","30,0","28,0",quintal_per_hectare
27,Tournesol,helianthus_annuus,sunflower,"27,0","30,0","30,0","28,0",quintal_per_hectare
50,Tournesol,helianthus_annuus,sunflower,"0,0","30,0","30,0","28,0",quintal_per_hectare
61,Tournesol,helianthus_annuus,sunflower,"27,0","30,0","30,0","28,0",quintal_per_hectare
76,Tournesol,helianthus_annuus,sunflower,"27,0","30,0","30,0","28,0",quintal_per_hectare
02,Tournesol,helianthus_annuus,sunflower,"30,0","29,0","28,0","31,0",quintal_per_hectare
59,Tournesol,helianthus_annuus,sunflower,"27,0","27,0","27,0","26,3",quintal_per_hectare
60,Tournesol,helianthus_annuus,sunflower,"30,0","33,0","33,0","31,0",quintal_per_hectare
62,Tournesol,helianthus_annuus,sunflower,"30,0","30,0","29,0","30,0",quintal_per_hectare
80,Tournesol,helianthus_annuus,sunflower,"30,0","29,0","29,0","31,0",quintal_per_hectare
08,Tournesol,helianthus_annuus,sunflower,"30,0","25,0","26,0","27,0",quintal_per_hectare
10,Tournesol,helianthus_annuus,sunflower,"30,0","24,9","28,0","28,8",quintal_per_hectare
51,Tournesol,helianthus_annuus,sunflower,"30,0","26,0","29,0","21,0",quintal_per_hectare
52,Tournesol,helianthus_annuus,sunflower,"30,0","19,8","24,0","21,0",quintal_per_hectare
54,Tournesol,helianthus_annuus,sunflower,"30,0","21,9","21,0","20,0",quintal_per_hectare
55,Tournesol,helianthus_annuus,sunflower,"30,0","23,9","22,0","21,0",quintal_per_hectare
57,Tournesol,helianthus_annuus,sunflower,"29,0","21,7","21,0","20,0",quintal_per_hectare
67,Tournesol,helianthus_annuus,sunflower,"33,0","28,0","28,0","32,0",quintal_per_hectare
68,Tournesol,helianthus_annuus,sunflower,"12,0","30,0","34,0","34,0",quintal_per_hectare
88,Tournesol,helianthus_annuus,sunflower,"29,0","20,0","20,0","20,0",quintal_per_hectare
44,Tournesol,helianthus_annuus,sunflower,"29,0","19,0","27,0","15,0",quintal_per_hectare
49,Tournesol,helianthus_annuus,sunflower,"29,0","20,0","28,0","19,0",quintal_per_hectare
53,Tournesol,helianthus_annuus,sunflower,"30,0","20,0","31,0","20,0",quintal_per_hectare
72,Tournesol,helianthus_annuus,sunflower,"31,0","20,0","30,0","17,0",quintal_per_hectare
85,Tournesol,helianthus_annuus,sunflower,"31,0","21,0","29,0","18,0",quintal_per_hectare
22,Tournesol,helianthus_annuus,sunflower,"42,0","26,0","25,8","27,5",quintal_per_hectare
29,Tournesol,helianthus_annuus,sunflower,"17,5","20,5","25,8","19,7",quintal_per_hectare
35,Tournesol,helianthus_annuus,sunflower,"21,0","18,1","25,8","18,6",quintal_per_hectare
56,Tournesol,helianthus_annuus,sunflower,"19,0","25,1","25,8","21,1",quintal_per_hectare
16,Tournesol,helianthus_annuus,sunflower,"28,0","22,0","25,0","19,0",quintal_per_hectare
17,Tournesol,helianthus_annuus,sunflower,"26,0","20,0","28,0","22,0",quintal_per_hectare
19,Tournesol,helianthus_annuus,sunflower,"18,0","23,0","25,0","14,0",quintal_per_hectare
23,Tournesol,helianthus_annuus,sunflower,"24,0","22,0","27,0","14,0",quintal_per_hectare
24,Tournesol,helianthus_annuus,sunflower,"26,0","20,0","25,0","17,0",quintal_per_hectare
33,Tournesol,helianthus_annuus,sunflower,"25,0","21,0","23,0","18,0",quintal_per_hectare
40,Tournesol,helianthus_annuus,sunflower,"25,0","24,0","24,0","18,0",quintal_per_hectare
47,Tournesol,helianthus_annuus,sunflower,"27,0","22,0","25,0","20,0",quintal_per_hectare
64,Tournesol,helianthus_annuus,sunflower,"27,0","22,0","26,0","20,0",quintal_per_hectare
79,Tournesol,helianthus_annuus,sunflower,"27,0","17,0","25,0","18,0",quintal_per_hectare
86,Tournesol,helianthus_annuus,sunflower,"28,0","21,0","27,0","16,0",quintal_per_hectare
87,Tournesol,helianthus_annuus,sunflower,"17,0","19,0","22,0","10,0",quintal_per_hectare
09,Tournesol,helianthus_annuus,sunflower,"25,0","17,0","24,0","18,0",quintal_per_hectare
11,Tournesol,helianthus_annuus,sunflower,"24,0","13,0","24,0","18,0",quintal_per_hectare
12,Tournesol,helianthus_annuus,sunflower,"22,0","15,0","22,0","25,0",quintal_per_hectare
30,Tournesol,helianthus_annuus,sunflower,"19,0","10,0","20,0","16,0",quintal_per_hectare
31,Tournesol,helianthus_annuus,sunflower,"25,0","18,0","24,0","22,0",quintal_per_hectare
32,Tournesol,helianthus_annuus,sunflower,"26,0","16,0","20,0","19,0",quintal_per_hectare
34,Tournesol,helianthus_annuus,sunflower,"15,0","10,0","17,0","14,0",quintal_per_hectare
46,Tournesol,helianthus_annuus,sunflower,"21,0","18,0","22,0","19,0",quintal_per_hectare
48,Tournesol,helianthus_annuus,sunflower,"0,0","10,0","19,0","14,0",quintal_per_hectare
65,Tournesol,helianthus_annuus,sunflower,"33,0","15,0","24,0","19,0",quintal_per_hectare
66,Tournesol,helianthus_annuus,sunflower,"14,0","11,0","10,0","12,0",quintal_per_hectare
81,Tournesol,helianthus_annuus,sunflower,"25,0","17,0","23,0","22,0",quintal_per_hectare
82,Tournesol,helianthus_annuus,sunflower,"26,0","18,0","23,0","20,0",quintal_per_hectare
01,Tournesol,helianthus_annuus,sunflower,"27,0","25,5","26,0","21,0",quintal_per_hectare
03,Tournesol,helianthus_annuus,sunflower,"30,0","24,0","26,0","20,0",quintal_per_hectare
07,Tournesol,helianthus_annuus,sunflower,"20,0","18,0","17,0","18,0",quintal_per_hectare
15,Tournesol,helianthus_annuus,sunflower,"25,0","18,0","20,0","20,0",quintal_per_hectare
26,Tournesol,helianthus_annuus,sunflower,"22,0","15,0","19,0","16,0",quintal_per_hectare
38,Tournesol,helianthus_annuus,sunflower,"28,0","24,0","26,0","24,0",quintal_per_hectare
42,Tournesol,helianthus_annuus,sunflower,"19,0","19,0","20,0","22,0",quintal_per_hectare
43,Tournesol,helianthus_annuus,sunflower,"28,0","20,0","22,0","20,0",quintal_per_hectare
63,Tournesol,helianthus_annuus,sunflower,"28,0","28,0","27,0","25,0",quintal_per_hectare
69,Tournesol,helianthus_annuus,sunflower,"27,0","23,0","25,0","22,0",quintal_per_hectare
73,Tournesol,helianthus_annuus,sunflower,"25,0","19,0","21,0","21,0",quintal_per_hectare
74,Tournesol,helianthus_annuus,sunflower,"25,0","23,0","23,0","22,0",quintal_per_hectare
04,Tournesol,helianthus_annuus,sunflower,"16,7","11,4","17,1","20,5",quintal_per_hectare
05,Tournesol,helianthus_annuus,sunflower,"15,5","13,0","17,0","19,7",quintal_per_hectare
13,Tournesol,helianthus_annuus,sunflower,"16,6","12,5","20,0","17,2",quintal_per_hectare
83,Tournesol,helianthus_annuus,sunflower,"16,1","12,1","12,5","16,6",quintal_per_hectare
84,Tournesol,helianthus_annuus,sunflower,"18,8","11,8","13,2","18,2",quintal_per_hectare
2B,Tournesol,helianthus_annuus,sunflower,"0,0","20,0","15,0","15,0",quintal_per_hectare
77,Triticale,x_triticosecale,winter_triticale,"64,0","67,0","65,0","40,5",quintal_per_hectare
78,Triticale,x_triticosecale,winter_triticale,"65,0","61,0","64,0","40,5",quintal_per_hectare
91,Triticale,x_triticosecale,winter_triticale,"65,0","61,0","65,0","40,0",quintal_per_hectare
95,Triticale,x_triticosecale,winter_triticale,"60,0","60,0","60,4","40,9",quintal_per_hectare
18,Triticale,x_triticosecale,winter_triticale,"47,0","43,0","48,0","38,0",quintal_per_hectare
28,Triticale,x_triticosecale,winter_triticale,"60,0","55,0","64,0","52,0",quintal_per_hectare
36,Triticale,x_triticosecale,winter_triticale,"49,0","43,0","47,0","38,0",quintal_per_hectare
37,Triticale,x_triticosecale,winter_triticale,"54,0","49,0","54,0","40,0",quintal_per_hectare
41,Triticale,x_triticosecale,winter_triticale,"56,0","46,0","49,0","38,0",quintal_per_hectare
45,Triticale,x_triticosecale,winter_triticale,"46,0","48,0","51,0","39,0",quintal_per_hectare
21,Triticale,x_triticosecale,winter_triticale,"45,0","38,0","37,0","36,0",quintal_per_hectare
25,Triticale,x_triticosecale,winter_triticale,"49,0","47,0","49,0","40,0",quintal_per_hectare
39,Triticale,x_triticosecale,winter_triticale,"47,0","52,0","50,0","40,0",quintal_per_hectare
58,Triticale,x_triticosecale,winter_triticale,"52,0","46,0","47,0","38,0",quintal_per_hectare
70,Triticale,x_triticosecale,winter_triticale,"48,0","55,0","53,0","40,0",quintal_per_hectare
71,Triticale,x_triticosecale,winter_triticale,"51,0","51,0","47,0","38,0",quintal_per_hectare
89,Triticale,x_triticosecale,winter_triticale,"40,0","45,0","42,0","34,0",quintal_per_hectare
90,Triticale,x_triticosecale,winter_triticale,"48,0","55,0","53,0","40,0",quintal_per_hectare
14,Triticale,x_triticosecale,winter_triticale,"50,0","60,0","56,0","51,0",quintal_per_hectare
27,Triticale,x_triticosecale,winter_triticale,"45,0","59,0","59,0","47,0",quintal_per_hectare
50,Triticale,x_triticosecale,winter_triticale,"55,0","60,0","58,0","48,0",quintal_per_hectare
61,Triticale,x_triticosecale,winter_triticale,"55,0","61,0","59,0","47,0",quintal_per_hectare
76,Triticale,x_triticosecale,winter_triticale,"50,0","65,0","64,0","50,0",quintal_per_hectare
02,Triticale,x_triticosecale,winter_triticale,"62,0","63,0","61,0","62,4",quintal_per_hectare
59,Triticale,x_triticosecale,winter_triticale,"71,0","72,0","69,0","71,3",quintal_per_hectare
60,Triticale,x_triticosecale,winter_triticale,"62,0","64,0","62,0","62,7",quintal_per_hectare
62,Triticale,x_triticosecale,winter_triticale,"71,0","72,0","70,0","71,3",quintal_per_hectare
80,Triticale,x_triticosecale,winter_triticale,"65,0","68,0","65,0","66,0",quintal_per_hectare
08,Triticale,x_triticosecale,winter_triticale,"59,0","59,0","55,0","55,0",quintal_per_hectare
10,Triticale,x_triticosecale,winter_triticale,"45,0","40,0","50,0","47,0",quintal_per_hectare
51,Triticale,x_triticosecale,winter_triticale,"48,0","49,0","54,0","50,0",quintal_per_hectare
52,Triticale,x_triticosecale,winter_triticale,"50,0","50,0","52,0","48,0",quintal_per_hectare
54,Triticale,x_triticosecale,winter_triticale,"55,0","55,0","58,0","57,0",quintal_per_hectare
55,Triticale,x_triticosecale,winter_triticale,"60,0","59,0","57,0","57,0",quintal_per_hectare
57,Triticale,x_triticosecale,winter_triticale,"56,0","58,0","55,0","55,0",quintal_per_hectare
67,Triticale,x_triticosecale,winter_triticale,"65,0","65,0","75,0","65,0",quintal_per_hectare
68,Triticale,x_triticosecale,winter_triticale,"68,0","65,0","80,0","68,0",quintal_per_hectare
88,Triticale,x_triticosecale,winter_triticale,"62,0","52,0","53,0","53,0",quintal_per_hectare
44,Triticale,x_triticosecale,winter_triticale,"60,0","58,0","54,0","40,0",quintal_per_hectare
49,Triticale,x_triticosecale,winter_triticale,"60,0","54,0","55,0","43,0",quintal_per_hectare
53,Triticale,x_triticosecale,winter_triticale,"63,0","61,0","66,0","46,0",quintal_per_hectare
72,Triticale,x_triticosecale,winter_triticale,"63,0","56,0","62,0","42,0",quintal_per_hectare
85,Triticale,x_triticosecale,winter_triticale,"56,0","57,0","58,0","39,0",quintal_per_hectare
22,Triticale,x_triticosecale,winter_triticale,"56,4","67,0","56,5","57,3",quintal_per_hectare
29,Triticale,x_triticosecale,winter_triticale,"61,0","61,9","59,8","54,5",quintal_per_hectare
35,Triticale,x_triticosecale,winter_triticale,"59,5","65,1","60,0","52,3",quintal_per_hectare
56,Triticale,x_triticosecale,winter_triticale,"62,1","60,1","58,4","57,5",quintal_per_hectare
16,Triticale,x_triticosecale,winter_triticale,"46,0","43,0","50,0","37,0",quintal_per_hectare
17,Triticale,x_triticosecale,winter_triticale,"49,0","43,0","50,0","40,0",quintal_per_hectare
19,Triticale,x_triticosecale,winter_triticale,"47,0","47,0","48,0","34,0",quintal_per_hectare
23,Triticale,x_triticosecale,winter_triticale,"50,0","47,0","49,0","37,0",quintal_per_hectare
24,Triticale,x_triticosecale,winter_triticale,"42,0","43,0","48,0","34,0",quintal_per_hectare
33,Triticale,x_triticosecale,winter_triticale,"42,0","41,0","50,0","34,0",quintal_per_hectare
40,Triticale,x_triticosecale,winter_triticale,"42,0","41,0","50,0","36,0",quintal_per_hectare
47,Triticale,x_triticosecale,winter_triticale,"38,0","40,0","50,0","35,0",quintal_per_hectare
64,Triticale,x_triticosecale,winter_triticale,"45,0","39,0","43,0","34,0",quintal_per_hectare
79,Triticale,x_triticosecale,winter_triticale,"50,0","50,0","52,0","42,0",quintal_per_hectare
86,Triticale,x_triticosecale,winter_triticale,"46,0","43,0","43,0","40,0",quintal_per_hectare
87,Triticale,x_triticosecale,winter_triticale,"48,0","44,0","47,0","32,0",quintal_per_hectare
09,Triticale,x_triticosecale,winter_triticale,"42,6","32,0","38,0","50,0",quintal_per_hectare
11,Triticale,x_triticosecale,winter_triticale,"39,0","27,0","34,0","35,0",quintal_per_hectare
12,Triticale,x_triticosecale,winter_triticale,"42,0","36,0","51,0","43,0",quintal_per_hectare
30,Triticale,x_triticosecale,winter_triticale,"35,0","25,0","30,0","30,0",quintal_per_hectare
31,Triticale,x_triticosecale,winter_triticale,"39,0","27,0","42,0","40,0",quintal_per_hectare
32,Triticale,x_triticosecale,winter_triticale,"39,0","30,0","37,0","30,0",quintal_per_hectare
34,Triticale,x_triticosecale,winter_triticale,"24,0","22,0","26,0","35,0",quintal_per_hectare
46,Triticale,x_triticosecale,winter_triticale,"42,8","32,0","39,0","39,0",quintal_per_hectare
48,Triticale,x_triticosecale,winter_triticale,"37,0","17,0","48,0","44,0",quintal_per_hectare
65,Triticale,x_triticosecale,winter_triticale,"42,0","41,0","47,0","40,0",quintal_per_hectare
66,Triticale,x_triticosecale,winter_triticale,"38,0","27,0","20,0","25,0",quintal_per_hectare
81,Triticale,x_triticosecale,winter_triticale,"45,0","36,0","44,0","42,0",quintal_per_hectare
82,Triticale,x_triticosecale,winter_triticale,"43,0","33,0","41,0","35,0",quintal_per_hectare
01,Triticale,x_triticosecale,winter_triticale,"55,0","59,0","57,0","41,0",quintal_per_hectare
03,Triticale,x_triticosecale,winter_triticale,"52,0","41,0","48,0","39,0",quintal_per_hectare
07,Triticale,x_triticosecale,winter_triticale,"45,0","43,0","41,0","41,0",quintal_per_hectare
15,Triticale,x_triticosecale,winter_triticale,"55,0","48,0","51,0","43,0",quintal_per_hectare
26,Triticale,x_triticosecale,winter_triticale,"48,0","41,0","47,0","45,0",quintal_per_hectare
38,Triticale,x_triticosecale,winter_triticale,"60,0","50,0","52,0","48,0",quintal_per_hectare
42,Triticale,x_triticosecale,winter_triticale,"52,0","33,0","48,0","47,0",quintal_per_hectare
43,Triticale,x_triticosecale,winter_triticale,"55,0","35,0","53,0","47,0",quintal_per_hectare
63,Triticale,x_triticosecale,winter_triticale,"49,0","45,0","53,0","42,0",quintal_per_hectare
69,Triticale,x_triticosecale,winter_triticale,"58,0","40,0","57,0","48,0",quintal_per_hectare
73,Triticale,x_triticosecale,winter_triticale,"55,0","55,0","57,0","48,0",quintal_per_hectare
74,Triticale,x_triticosecale,winter_triticale,"60,0","58,0","59,0","48,0",quintal_per_hectare
04,Triticale,x_triticosecale,winter_triticale,"50,0","36,0","36,0","50,0",quintal_per_hectare
05,Triticale,x_triticosecale,winter_triticale,"40,1","40,0","37,0","55,0",quintal_per_hectare
06,Triticale,x_triticosecale,winter_triticale,"45,0","36,0","36,0","40,0",quintal_per_hectare
13,Triticale,x_triticosecale,winter_triticale,"40,0","30,0","30,0","45,0",quintal_per_hectare
83,Triticale,x_triticosecale,winter_triticale,"45,0","30,0","30,0","45,0",quintal_per_hectare
84,Triticale,x_triticosecale,winter_triticale,"35,0","30,0","30,0","38,0",quintal_per_hectare
2A,Triticale,x_triticosecale,winter_triticale,"55,0","55,0","40,0","45,0",quintal_per_hectare
2B,Triticale,x_triticosecale,winter_triticale,"55,0","55,0","40,0","45,0",quintal_per_hectare
